fips,date,RR,state,code
44,2022-05-13,2.418,Rhode Island,RI
56,2022-05-13,0.1771304347826086,Wyoming,WY
16,2022-05-13,0.2103409090909091,Idaho,ID
13,2022-05-13,0.3072446540880503,Georgia,GA
23,2022-05-13,1.8825,Maine,ME
22,2022-05-13,0.2100843749999999,Louisiana,LA
21,2022-05-13,0.9717416666666672,Kentucky,KY
20,2022-05-13,0.1003019047619047,Kansas,KS
19,2022-05-13,0.1706161616161615,Iowa,IA
18,2022-05-13,0.2519260869565218,Indiana,IN
17,2022-05-13,0.6315784313725488,Illinois,IL
55,2022-05-13,0.9051666666666668,Wisconsin,WI
28,2022-05-13,0.1706865853658537,Mississippi,MS
12,2022-05-13,0.4998656716417909,Florida,FL
11,2022-05-13,1.51,District Of Columbia,DC
10,2022-05-13,1.1733333333333331,Delaware,DE
9,2022-05-13,1.56875,Connecticut,CT
8,2022-05-13,0.9107500000000002,Colorado,CO
6,2022-05-13,0.7021034482758622,California,CA
5,2022-05-13,0.1742533333333333,Arkansas,AR
4,2022-05-13,0.5097999999999999,Arizona,AZ
1,2022-05-13,0.281689552238806,Alabama,AL
26,2022-05-13,0.586566265060241,Michigan,MI
24,2022-05-13,0.6065,Maryland,MD
25,2022-05-13,1.7899999999999998,Massachusetts,MA
6,2022-05-14,0.7016724137931034,California,CA
1,2022-05-14,0.2754477611940298,Alabama,AL
35,2022-05-14,0.3666969696969697,New Mexico,NM
5,2022-05-14,0.1506413333333334,Arkansas,AR
31,2022-05-14,0.2572903225806451,Nebraska,NE
45,2022-05-14,0.2384999999999999,South Carolina,SC
33,2022-05-14,1.8870000000000005,New Hampshire,NH
47,2022-05-14,0.1990315789473685,Tennessee,TN
4,2022-05-14,0.5054,Arizona,AZ
56,2022-05-14,0.1793478260869565,Wyoming,WY
55,2022-05-14,0.92425,Wisconsin,WI
54,2022-05-14,0.4262363636363637,West Virginia,WV
53,2022-05-14,0.8108974358974358,Washington,WA
51,2022-05-14,0.8246541353383458,Virginia,VA
50,2022-05-14,2.316428571428572,Vermont,VT
49,2022-05-14,0.1188275862068965,Utah,UT
48,2022-05-14,0.5450267716535434,Texas,TX
46,2022-05-14,0.0607727272727272,South Dakota,SD
34,2022-05-14,1.6495238095238098,New Jersey,NJ
44,2022-05-14,2.4300000000000006,Rhode Island,RI
42,2022-05-14,0.573955223880597,Pennsylvania,PA
41,2022-05-14,0.6173055555555556,Oregon,OR
40,2022-05-14,0.2237662337662337,Oklahoma,OK
39,2022-05-14,0.3598522727272726,Ohio,OH
36,2022-05-14,2.1598387096774188,New York,NY
32,2022-05-14,0.2126470588235294,Nevada,NV
8,2022-05-14,0.903515625,Colorado,CO
21,2022-05-14,0.9192416666666668,Kentucky,KY
25,2022-05-14,1.8078571428571435,Massachusetts,MA
22,2022-05-14,0.20835625,Louisiana,LA
23,2022-05-14,1.876875,Maine,ME
24,2022-05-14,0.6191250000000001,Maryland,MD
30,2022-05-14,0.0955357142857142,Montana,MT
26,2022-05-14,0.6046265060240964,Michigan,MI
27,2022-05-14,0.6887011494252873,Minnesota,MN
28,2022-05-14,0.1712439024390243,Mississippi,MS
29,2022-05-14,0.3792860869565217,Missouri,MO
38,2022-05-14,0.1318301886792453,North Dakota,ND
37,2022-05-14,0.63215,North Carolina,NC
20,2022-05-14,0.1025047619047618,Kansas,KS
19,2022-05-14,0.1744545454545455,Iowa,IA
18,2022-05-14,0.2573804347826086,Indiana,IN
17,2022-05-14,0.6416666666666664,Illinois,IL
13,2022-05-14,0.3031528301886793,Georgia,GA
12,2022-05-14,0.4896119402985074,Florida,FL
11,2022-05-14,1.56,District Of Columbia,DC
10,2022-05-14,1.1966666666666663,Delaware,DE
9,2022-05-14,1.59625,Connecticut,CT
16,2022-05-14,0.1869090909090909,Idaho,ID
34,2022-05-15,1.6714285714285717,New Jersey,NJ
36,2022-05-15,2.1561290322580646,New York,NY
35,2022-05-15,0.3682424242424242,New Mexico,NM
42,2022-05-15,0.5851194029850746,Pennsylvania,PA
33,2022-05-15,1.883,New Hampshire,NH
30,2022-05-15,0.0946607142857143,Montana,MT
5,2022-05-15,0.1323653333333333,Arkansas,AR
6,2022-05-15,0.7022758620689653,California,CA
8,2022-05-15,0.8910625,Colorado,CO
9,2022-05-15,1.6250000000000002,Connecticut,CT
10,2022-05-15,1.22,Delaware,DE
11,2022-05-15,1.6,District Of Columbia,DC
12,2022-05-15,0.4685223880597015,Florida,FL
13,2022-05-15,0.2992213836477987,Georgia,GA
4,2022-05-15,0.5009333333333333,Arizona,AZ
16,2022-05-15,0.169090909090909,Idaho,ID
18,2022-05-15,0.2634456521739129,Indiana,IN
17,2022-05-15,0.6513039215686273,Illinois,IL
27,2022-05-15,0.7029425287356321,Minnesota,MN
26,2022-05-15,0.6216987951807229,Michigan,MI
25,2022-05-15,1.8250000000000004,Massachusetts,MA
24,2022-05-15,0.6308333333333334,Maryland,MD
28,2022-05-15,0.1713134146341463,Mississippi,MS
22,2022-05-15,0.2080578125,Louisiana,LA
1,2022-05-15,0.2701641791044775,Alabama,AL
23,2022-05-15,1.8718750000000004,Maine,ME
29,2022-05-15,0.3663460869565219,Missouri,MO
19,2022-05-15,0.1783737373737373,Iowa,IA
37,2022-05-15,0.62948,North Carolina,NC
38,2022-05-15,0.1356037735849056,North Dakota,ND
39,2022-05-15,0.3666477272727272,Ohio,OH
40,2022-05-15,0.219012987012987,Oklahoma,OK
41,2022-05-15,0.6244166666666667,Oregon,OR
44,2022-05-15,2.442,Rhode Island,RI
56,2022-05-15,0.1812608695652174,Wyoming,WY
46,2022-05-15,0.0621212121212121,South Dakota,SD
47,2022-05-15,0.2014557894736842,Tennessee,TN
48,2022-05-15,0.5286834645669289,Texas,TX
49,2022-05-15,0.1214827586206896,Utah,UT
50,2022-05-15,2.3007142857142857,Vermont,VT
51,2022-05-15,0.8214887218045115,Virginia,VA
53,2022-05-15,0.8173589743589742,Washington,WA
54,2022-05-15,0.4322909090909091,West Virginia,WV
55,2022-05-15,0.943597222222222,Wisconsin,WI
32,2022-05-15,0.2075882352941176,Nevada,NV
45,2022-05-15,0.2418260869565218,South Carolina,SC
31,2022-05-15,0.2549462365591398,Nebraska,NE
21,2022-05-15,0.8678500000000003,Kentucky,KY
20,2022-05-15,0.104447619047619,Kansas,KS
38,2022-05-16,0.1397924528301886,North Dakota,ND
37,2022-05-16,0.6256500000000003,North Carolina,NC
42,2022-05-16,0.5941044776119403,Pennsylvania,PA
35,2022-05-16,0.3704545454545454,New Mexico,NM
19,2022-05-16,0.1817777777777778,Iowa,IA
31,2022-05-16,0.2516021505376344,Nebraska,NE
45,2022-05-16,0.2439565217391304,South Carolina,SC
32,2022-05-16,0.200235294117647,Nevada,NV
56,2022-05-16,0.1826521739130435,Wyoming,WY
55,2022-05-16,0.960375,Wisconsin,WI
54,2022-05-16,0.4415090909090907,West Virginia,WV
53,2022-05-16,0.8133358974358976,Washington,WA
51,2022-05-16,0.8209255639097747,Virginia,VA
50,2022-05-16,2.28,Vermont,VT
48,2022-05-16,0.5105433070866144,Texas,TX
47,2022-05-16,0.2026852631578947,Tennessee,TN
46,2022-05-16,0.0631212121212121,South Dakota,SD
49,2022-05-16,0.1227241379310344,Utah,UT
44,2022-05-16,2.446,Rhode Island,RI
41,2022-05-16,0.6316666666666666,Oregon,OR
40,2022-05-16,0.2138181818181818,Oklahoma,OK
33,2022-05-16,1.849,New Hampshire,NH
39,2022-05-16,0.3720795454545456,Ohio,OH
29,2022-05-16,0.3533443478260868,Missouri,MO
36,2022-05-16,2.1556451612903227,New York,NY
5,2022-05-16,0.1221626666666666,Arkansas,AR
6,2022-05-16,0.7093620689655173,California,CA
18,2022-05-16,0.2684336956521738,Indiana,IN
28,2022-05-16,0.1795365853658536,Mississippi,MS
27,2022-05-16,0.7136551724137927,Minnesota,MN
26,2022-05-16,0.6375421686746989,Michigan,MI
25,2022-05-16,1.840714285714286,Massachusetts,MA
24,2022-05-16,0.6429166666666667,Maryland,MD
23,2022-05-16,1.866875,Maine,ME
22,2022-05-16,0.2079328125,Louisiana,LA
21,2022-05-16,0.8242475000000001,Kentucky,KY
34,2022-05-16,1.691428571428572,New Jersey,NJ
20,2022-05-16,0.1061619047619047,Kansas,KS
30,2022-05-16,0.0934821428571428,Montana,MT
17,2022-05-16,0.6621666666666665,Illinois,IL
16,2022-05-16,0.1511,Idaho,ID
13,2022-05-16,0.2950761006289306,Georgia,GA
12,2022-05-16,0.4462835820895522,Florida,FL
11,2022-05-16,1.64,District Of Columbia,DC
10,2022-05-16,1.2466666666666668,Delaware,DE
9,2022-05-16,1.6774999999999998,Connecticut,CT
8,2022-05-16,0.8774062500000005,Colorado,CO
1,2022-05-16,0.2648507462686566,Alabama,AL
4,2022-05-16,0.4938,Arizona,AZ
1,2022-05-17,0.2590149253731342,Alabama,AL
23,2022-05-17,1.856875,Maine,ME
30,2022-05-17,0.0924285714285714,Montana,MT
4,2022-05-17,0.4892666666666666,Arizona,AZ
5,2022-05-17,0.1141786666666666,Arkansas,AR
6,2022-05-17,0.7181896551724137,California,CA
8,2022-05-17,0.8626874999999999,Colorado,CO
9,2022-05-17,1.7262500000000005,Connecticut,CT
11,2022-05-17,1.67,District Of Columbia,DC
12,2022-05-17,0.4248805970149254,Florida,FL
13,2022-05-17,0.2908547169811318,Georgia,GA
29,2022-05-17,0.3405339130434782,Missouri,MO
16,2022-05-17,0.1349886363636364,Idaho,ID
18,2022-05-17,0.2736586956521739,Indiana,IN
17,2022-05-17,0.6701176470588236,Illinois,IL
27,2022-05-17,0.7222988505747129,Minnesota,MN
26,2022-05-17,0.6511445783132531,Michigan,MI
25,2022-05-17,1.8542857142857143,Massachusetts,MA
24,2022-05-17,0.6587500000000001,Maryland,MD
28,2022-05-17,0.1869634146341464,Mississippi,MS
22,2022-05-17,0.2086765625,Louisiana,LA
21,2022-05-17,0.7821333333333335,Kentucky,KY
10,2022-05-17,1.2733333333333334,Delaware,DE
20,2022-05-17,0.1075895238095237,Kansas,KS
31,2022-05-17,0.2457602150537634,Nebraska,NE
44,2022-05-17,2.446,Rhode Island,RI
40,2022-05-17,0.209,Oklahoma,OK
38,2022-05-17,0.1436981132075472,North Dakota,ND
33,2022-05-17,1.845,New Hampshire,NH
36,2022-05-17,2.1437096774193547,New York,NY
35,2022-05-17,0.3723030303030303,New Mexico,NM
34,2022-05-17,1.7123809523809523,New Jersey,NJ
41,2022-05-17,0.6302500000000001,Oregon,OR
37,2022-05-17,0.62201,North Carolina,NC
42,2022-05-17,0.602686567164179,Pennsylvania,PA
56,2022-05-17,0.1833478260869565,Wyoming,WY
49,2022-05-17,0.1244827586206896,Utah,UT
46,2022-05-17,0.0639090909090909,South Dakota,SD
47,2022-05-17,0.2054936842105263,Tennessee,TN
48,2022-05-17,0.4934283464566929,Texas,TX
50,2022-05-17,2.2564285714285712,Vermont,VT
51,2022-05-17,0.8215684210526321,Virginia,VA
53,2022-05-17,0.8095897435897437,Washington,WA
54,2022-05-17,0.4537818181818182,West Virginia,WV
55,2022-05-17,0.9759027777777778,Wisconsin,WI
32,2022-05-17,0.1941176470588235,Nevada,NV
45,2022-05-17,0.2623608695652173,South Carolina,SC
19,2022-05-17,0.1847575757575757,Iowa,IA
39,2022-05-17,0.3775454545454546,Ohio,OH
42,2022-05-18,0.6174477611940298,Pennsylvania,PA
45,2022-05-18,0.2683804347826087,South Carolina,SC
55,2022-05-18,0.9866666666666668,Wisconsin,WI
32,2022-05-18,0.1898235294117647,Nevada,NV
54,2022-05-18,0.4628363636363634,West Virginia,WV
53,2022-05-18,0.8082820512820513,Washington,WA
51,2022-05-18,0.8236090225563908,Virginia,VA
50,2022-05-18,2.236428571428572,Vermont,VT
49,2022-05-18,0.126551724137931,Utah,UT
48,2022-05-18,0.4766496062992124,Texas,TX
47,2022-05-18,0.207261052631579,Tennessee,TN
46,2022-05-18,0.0656878787878787,South Dakota,SD
56,2022-05-18,0.1839565217391304,Wyoming,WY
44,2022-05-18,2.462,Rhode Island,RI
41,2022-05-18,0.6395555555555554,Oregon,OR
40,2022-05-18,0.2035714285714285,Oklahoma,OK
39,2022-05-18,0.3820909090909091,Ohio,OH
38,2022-05-18,0.1482830188679245,North Dakota,ND
37,2022-05-18,0.6259,North Carolina,NC
36,2022-05-18,2.1274193548387097,New York,NY
35,2022-05-18,0.3738484848484848,New Mexico,NM
34,2022-05-18,1.7261904761904758,New Jersey,NJ
31,2022-05-18,0.2390860215053764,Nebraska,NE
18,2022-05-18,0.2774565217391305,Indiana,IN
5,2022-05-18,0.1098626666666666,Arkansas,AR
1,2022-05-18,0.2430597014925373,Alabama,AL
28,2022-05-18,0.1949634146341463,Mississippi,MS
27,2022-05-18,0.7306666666666666,Minnesota,MN
26,2022-05-18,0.6690120481927713,Michigan,MI
25,2022-05-18,1.862142857142857,Massachusetts,MA
24,2022-05-18,0.6745833333333332,Maryland,MD
23,2022-05-18,1.8475,Maine,ME
22,2022-05-18,0.2109734374999999,Louisiana,LA
21,2022-05-18,0.7502833333333334,Kentucky,KY
20,2022-05-18,0.1135114285714285,Kansas,KS
19,2022-05-18,0.1894616161616162,Iowa,IA
30,2022-05-18,0.0909821428571428,Montana,MT
17,2022-05-18,0.6789019607843136,Illinois,IL
16,2022-05-18,0.1242272727272727,Idaho,ID
13,2022-05-18,0.2866207547169811,Georgia,GA
12,2022-05-18,0.4046119402985073,Florida,FL
11,2022-05-18,1.7,District Of Columbia,DC
10,2022-05-18,1.3066666666666666,Delaware,DE
9,2022-05-18,1.765,Connecticut,CT
8,2022-05-18,0.84925,Colorado,CO
6,2022-05-18,0.7246034482758621,California,CA
4,2022-05-18,0.4833333333333333,Arizona,AZ
29,2022-05-18,0.3309626086956522,Missouri,MO
33,2022-05-18,1.834,New Hampshire,NH
30,2022-05-19,0.0899285714285714,Montana,MT
41,2022-05-19,0.6471666666666667,Oregon,OR
5,2022-05-19,0.1081959999999999,Arkansas,AR
6,2022-05-19,0.7404999999999998,California,CA
8,2022-05-19,0.8226406249999998,Colorado,CO
9,2022-05-19,1.805,Connecticut,CT
10,2022-05-19,1.3333333333333333,Delaware,DE
1,2022-05-19,0.2274164179104477,Alabama,AL
12,2022-05-19,0.3843582089552238,Florida,FL
13,2022-05-19,0.2832176100628931,Georgia,GA
17,2022-05-19,0.6881186274509804,Illinois,IL
16,2022-05-19,0.1177090909090909,Idaho,ID
19,2022-05-19,0.1942424242424243,Iowa,IA
20,2022-05-19,0.1191952380952381,Kansas,KS
21,2022-05-19,0.7190916666666664,Kentucky,KY
22,2022-05-19,0.215671875,Louisiana,LA
23,2022-05-19,1.83125,Maine,ME
24,2022-05-19,0.6883333333333331,Maryland,MD
25,2022-05-19,1.8678571428571424,Massachusetts,MA
26,2022-05-19,0.6857951807228914,Michigan,MI
27,2022-05-19,0.737988505747126,Minnesota,MN
28,2022-05-19,0.2025243902439024,Mississippi,MS
29,2022-05-19,0.3152347826086958,Missouri,MO
4,2022-05-19,0.4786666666666666,Arizona,AZ
18,2022-05-19,0.2817065217391305,Indiana,IN
11,2022-05-19,1.71,District Of Columbia,DC
32,2022-05-19,0.1855882352941176,Nevada,NV
40,2022-05-19,0.1981844155844156,Oklahoma,OK
39,2022-05-19,0.3914772727272728,Ohio,OH
34,2022-05-19,1.7399999999999995,New Jersey,NJ
37,2022-05-19,0.62942,North Carolina,NC
36,2022-05-19,2.1083870967741927,New York,NY
35,2022-05-19,0.3743333333333333,New Mexico,NM
42,2022-05-19,0.6314328358208955,Pennsylvania,PA
38,2022-05-19,0.1530566037735848,North Dakota,ND
44,2022-05-19,2.47,Rhode Island,RI
50,2022-05-19,2.198571428571429,Vermont,VT
46,2022-05-19,0.0672424242424242,South Dakota,SD
47,2022-05-19,0.2107999999999999,Tennessee,TN
48,2022-05-19,0.4604673228346456,Texas,TX
49,2022-05-19,0.1286206896551724,Utah,UT
51,2022-05-19,0.825015037593985,Virginia,VA
53,2022-05-19,0.8055384615384615,Washington,WA
54,2022-05-19,0.4734363636363636,West Virginia,WV
55,2022-05-19,0.9958333333333332,Wisconsin,WI
56,2022-05-19,0.1854347826086956,Wyoming,WY
33,2022-05-19,1.821,New Hampshire,NH
45,2022-05-19,0.2735934782608695,South Carolina,SC
31,2022-05-19,0.2324838709677419,Nebraska,NE
39,2022-05-20,0.3974999999999999,Ohio,OH
41,2022-05-20,0.6506388888888889,Oregon,OR
40,2022-05-20,0.1926831168831169,Oklahoma,OK
31,2022-05-20,0.2246774193548386,Nebraska,NE
44,2022-05-20,2.464,Rhode Island,RI
55,2022-05-20,0.9965277777777778,Wisconsin,WI
54,2022-05-20,0.4832727272727273,West Virginia,WV
53,2022-05-20,0.8057282051282051,Washington,WA
51,2022-05-20,0.8243022556390971,Virginia,VA
50,2022-05-20,2.141428571428571,Vermont,VT
49,2022-05-20,0.1310344827586206,Utah,UT
48,2022-05-20,0.4436141732283463,Texas,TX
19,2022-05-20,0.1981717171717171,Iowa,IA
47,2022-05-20,0.2131294736842104,Tennessee,TN
45,2022-05-20,0.2776760869565218,South Carolina,SC
56,2022-05-20,0.1863478260869565,Wyoming,WY
42,2022-05-20,0.6421044776119403,Pennsylvania,PA
37,2022-05-20,0.6296099999999999,North Carolina,NC
33,2022-05-20,1.791,New Hampshire,NH
34,2022-05-20,1.742380952380952,New Jersey,NJ
35,2022-05-20,0.3763636363636364,New Mexico,NM
36,2022-05-20,2.0824193548387098,New York,NY
32,2022-05-20,0.1845294117647059,Nevada,NV
46,2022-05-20,0.068030303030303,South Dakota,SD
29,2022-05-20,0.3077234782608694,Missouri,MO
17,2022-05-20,0.6911862745098037,Illinois,IL
1,2022-05-20,0.2112701492537314,Alabama,AL
28,2022-05-20,0.2083658536585366,Mississippi,MS
27,2022-05-20,0.7402528735632182,Minnesota,MN
26,2022-05-20,0.6972771084337349,Michigan,MI
25,2022-05-20,1.86,Massachusetts,MA
24,2022-05-20,0.7000000000000001,Maryland,MD
23,2022-05-20,1.8031250000000003,Maine,ME
22,2022-05-20,0.220996875,Louisiana,LA
21,2022-05-20,0.6855249999999999,Kentucky,KY
20,2022-05-20,0.1182790476190476,Kansas,KS
18,2022-05-20,0.2870641304347825,Indiana,IN
10,2022-05-20,1.3533333333333335,Delaware,DE
16,2022-05-20,0.1160749999999999,Idaho,ID
13,2022-05-20,0.2749433962264151,Georgia,GA
12,2022-05-20,0.4090776119402985,Florida,FL
11,2022-05-20,1.7,District Of Columbia,DC
30,2022-05-20,0.0919285714285714,Montana,MT
9,2022-05-20,1.82625,Connecticut,CT
8,2022-05-20,0.7952031249999999,Colorado,CO
6,2022-05-20,0.7515344827586204,California,CA
5,2022-05-20,0.1072519999999999,Arkansas,AR
4,2022-05-20,0.4733333333333333,Arizona,AZ
38,2022-05-20,0.1569811320754717,North Dakota,ND
41,2022-05-21,0.6546666666666667,Oregon,OR
39,2022-05-21,0.4040795454545454,Ohio,OH
28,2022-05-21,0.2136463414634145,Mississippi,MS
44,2022-05-21,2.4560000000000004,Rhode Island,RI
32,2022-05-21,0.1841176470588235,Nevada,NV
55,2022-05-21,0.996111111111111,Wisconsin,WI
54,2022-05-21,0.4916363636363637,West Virginia,WV
53,2022-05-21,0.8026153846153847,Washington,WA
51,2022-05-21,0.823624060150376,Virginia,VA
50,2022-05-21,2.087857142857143,Vermont,VT
49,2022-05-21,0.1324137931034482,Utah,UT
48,2022-05-21,0.4280783464566927,Texas,TX
31,2022-05-21,0.2164193548387097,Nebraska,NE
47,2022-05-21,0.2164736842105263,Tennessee,TN
45,2022-05-21,0.2818260869565218,South Carolina,SC
56,2022-05-21,0.1877391304347826,Wyoming,WY
42,2022-05-21,0.6508955223880599,Pennsylvania,PA
37,2022-05-21,0.6304800000000003,North Carolina,NC
34,2022-05-21,1.7428571428571422,New Jersey,NJ
35,2022-05-21,0.3784848484848485,New Mexico,NM
36,2022-05-21,2.067258064516129,New York,NY
33,2022-05-21,1.763,New Hampshire,NH
38,2022-05-21,0.1608509433962264,North Dakota,ND
46,2022-05-21,0.069030303030303,South Dakota,SD
17,2022-05-21,0.6945392156862746,Illinois,IL
19,2022-05-21,0.2026060606060606,Iowa,IA
1,2022-05-21,0.1972776119402985,Alabama,AL
27,2022-05-21,0.7419425287356323,Minnesota,MN
26,2022-05-21,0.7083975903614458,Michigan,MI
25,2022-05-21,1.8478571428571424,Massachusetts,MA
24,2022-05-21,0.7104166666666667,Maryland,MD
23,2022-05-21,1.7793750000000002,Maine,ME
22,2022-05-21,0.2266718749999999,Louisiana,LA
21,2022-05-21,0.6543333333333333,Kentucky,KY
20,2022-05-21,0.1178580952380952,Kansas,KS
18,2022-05-21,0.2919456521739131,Indiana,IN
29,2022-05-21,0.3013826086956522,Missouri,MO
16,2022-05-21,0.1180181818181818,Idaho,ID
13,2022-05-21,0.2644088050314467,Georgia,GA
12,2022-05-21,0.4324328358208954,Florida,FL
11,2022-05-21,1.68,District Of Columbia,DC
10,2022-05-21,1.3733333333333333,Delaware,DE
9,2022-05-21,1.85125,Connecticut,CT
8,2022-05-21,0.7664843750000002,Colorado,CO
6,2022-05-21,0.760793103448276,California,CA
5,2022-05-21,0.1065426666666666,Arkansas,AR
4,2022-05-21,0.4626666666666665,Arizona,AZ
30,2022-05-21,0.0938571428571428,Montana,MT
40,2022-05-21,0.1870025974025974,Oklahoma,OK
33,2022-05-22,1.747,New Hampshire,NH
22,2022-05-22,0.231171875,Louisiana,LA
31,2022-05-22,0.2105376344086022,Nebraska,NE
32,2022-05-22,0.1830588235294117,Nevada,NV
8,2022-05-22,0.7385156249999997,Colorado,CO
9,2022-05-22,1.8700000000000003,Connecticut,CT
10,2022-05-22,1.393333333333333,Delaware,DE
11,2022-05-22,1.67,District Of Columbia,DC
12,2022-05-22,0.4643432835820895,Florida,FL
13,2022-05-22,0.254496855345912,Georgia,GA
17,2022-05-22,0.6966078431372549,Illinois,IL
45,2022-05-22,0.2842565217391305,South Carolina,SC
18,2022-05-22,0.2949565217391304,Indiana,IN
20,2022-05-22,0.1173895238095238,Kansas,KS
16,2022-05-22,0.1191977272727272,Idaho,ID
21,2022-05-22,0.6238916666666668,Kentucky,KY
29,2022-05-22,0.2961391304347827,Missouri,MO
28,2022-05-22,0.2187317073170731,Mississippi,MS
27,2022-05-22,0.7432873563218387,Minnesota,MN
26,2022-05-22,0.7171084337349399,Michigan,MI
30,2022-05-22,0.0953214285714285,Montana,MT
24,2022-05-22,0.7216666666666668,Maryland,MD
19,2022-05-22,0.2059898989898989,Iowa,IA
47,2022-05-22,0.2194526315789474,Tennessee,TN
5,2022-05-22,0.1077386666666666,Arkansas,AR
56,2022-05-22,0.188391304347826,Wyoming,WY
4,2022-05-22,0.4519999999999999,Arizona,AZ
1,2022-05-22,0.1845268656716418,Alabama,AL
6,2022-05-22,0.769344827586207,California,CA
35,2022-05-22,0.3797272727272727,New Mexico,NM
36,2022-05-22,2.039677419354839,New York,NY
37,2022-05-22,0.63017,North Carolina,NC
38,2022-05-22,0.1640943396226415,North Dakota,ND
39,2022-05-22,0.4104204545454546,Ohio,OH
40,2022-05-22,0.1822987012987013,Oklahoma,OK
41,2022-05-22,0.6580555555555555,Oregon,OR
42,2022-05-22,0.6592537313432835,Pennsylvania,PA
44,2022-05-22,2.4480000000000004,Rhode Island,RI
34,2022-05-22,1.7433333333333334,New Jersey,NJ
46,2022-05-22,0.0701363636363636,South Dakota,SD
48,2022-05-22,0.4181444881889764,Texas,TX
49,2022-05-22,0.1337931034482758,Utah,UT
50,2022-05-22,2.037142857142857,Vermont,VT
51,2022-05-22,0.8214586466165418,Virginia,VA
53,2022-05-22,0.8055897435897434,Washington,WA
54,2022-05-22,0.5004363636363637,West Virginia,WV
55,2022-05-22,0.9944444444444446,Wisconsin,WI
23,2022-05-22,1.7556250000000002,Maine,ME
25,2022-05-22,1.837142857142857,Massachusetts,MA
33,2022-05-23,1.7579999999999998,New Hampshire,NH
20,2022-05-23,0.1165971428571428,Kansas,KS
32,2022-05-23,0.182,Nevada,NV
55,2022-05-23,0.9827777777777772,Wisconsin,WI
54,2022-05-23,0.5171454545454544,West Virginia,WV
53,2022-05-23,0.8082051282051282,Washington,WA
51,2022-05-23,0.8224661654135338,Virginia,VA
50,2022-05-23,1.975,Vermont,VT
49,2022-05-23,0.1355172413793103,Utah,UT
48,2022-05-23,0.4098401574803149,Texas,TX
47,2022-05-23,0.2232673684210526,Tennessee,TN
45,2022-05-23,0.2879913043478261,South Carolina,SC
46,2022-05-23,0.0711363636363636,South Dakota,SD
44,2022-05-23,2.44,Rhode Island,RI
41,2022-05-23,0.6636111111111112,Oregon,OR
40,2022-05-23,0.1771038961038961,Oklahoma,OK
39,2022-05-23,0.4165681818181818,Ohio,OH
38,2022-05-23,0.1664528301886792,North Dakota,ND
37,2022-05-23,0.6303599999999999,North Carolina,NC
36,2022-05-23,2.004193548387096,New York,NY
35,2022-05-23,0.3857272727272727,New Mexico,NM
34,2022-05-23,1.7414285714285709,New Jersey,NJ
56,2022-05-23,0.1894347826086956,Wyoming,WY
31,2022-05-23,0.2047526881720429,Nebraska,NE
19,2022-05-23,0.209989898989899,Iowa,IA
29,2022-05-23,0.2924234782608695,Missouri,MO
21,2022-05-23,0.5988733333333335,Kentucky,KY
22,2022-05-23,0.235640625,Louisiana,LA
28,2022-05-23,0.2212731707317073,Mississippi,MS
24,2022-05-23,0.73,Maryland,MD
25,2022-05-23,1.822142857142857,Massachusetts,MA
26,2022-05-23,0.7268795180722888,Michigan,MI
27,2022-05-23,0.7452068965517241,Minnesota,MN
17,2022-05-23,0.6992450980392159,Illinois,IL
18,2022-05-23,0.3003804347826085,Indiana,IN
1,2022-05-23,0.1722835820895522,Alabama,AL
16,2022-05-23,0.1216931818181818,Idaho,ID
13,2022-05-23,0.245125786163522,Georgia,GA
12,2022-05-23,0.4932835820895521,Florida,FL
11,2022-05-23,1.66,District Of Columbia,DC
10,2022-05-23,1.41,Delaware,DE
9,2022-05-23,1.85375,Connecticut,CT
8,2022-05-23,0.713296875,Colorado,CO
6,2022-05-23,0.7786379310344828,California,CA
5,2022-05-23,0.108084,Arkansas,AR
4,2022-05-23,0.4426666666666667,Arizona,AZ
30,2022-05-23,0.0967321428571428,Montana,MT
23,2022-05-23,1.73375,Maine,ME
42,2022-05-23,0.6670149253731343,Pennsylvania,PA
29,2022-05-24,0.2881478260869564,Missouri,MO
42,2022-05-24,0.6749253731343281,Pennsylvania,PA
5,2022-05-24,0.1088813333333333,Arkansas,AR
6,2022-05-24,0.7897241379310345,California,CA
8,2022-05-24,0.6893281249999998,Colorado,CO
9,2022-05-24,1.83375,Connecticut,CT
10,2022-05-24,1.43,Delaware,DE
11,2022-05-24,1.65,District Of Columbia,DC
12,2022-05-24,0.5215522388059702,Florida,FL
13,2022-05-24,0.2357220125786163,Georgia,GA
16,2022-05-24,0.1234113636363636,Idaho,ID
17,2022-05-24,0.6997254901960783,Illinois,IL
30,2022-05-24,0.0981607142857142,Montana,MT
1,2022-05-24,0.1624910447761194,Alabama,AL
20,2022-05-24,0.115995238095238,Kansas,KS
21,2022-05-24,0.575675,Kentucky,KY
22,2022-05-24,0.2411718749999999,Louisiana,LA
23,2022-05-24,1.7137500000000003,Maine,ME
24,2022-05-24,0.7400000000000001,Maryland,MD
25,2022-05-24,1.807142857142857,Massachusetts,MA
26,2022-05-24,0.735566265060241,Michigan,MI
27,2022-05-24,0.7456091954022988,Minnesota,MN
28,2022-05-24,0.2233231707317072,Mississippi,MS
4,2022-05-24,0.4346666666666666,Arizona,AZ
18,2022-05-24,0.3050869565217393,Indiana,IN
19,2022-05-24,0.2128686868686868,Iowa,IA
45,2022-05-24,0.2960978260869566,South Carolina,SC
